short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,beam_radius_a_um,beam_radius_b_um,beam_radius_definition,fluence_basis,reference_I0_wcm2,I0_wcm2,n0,n2_m2_per_w,Eg_eV,mred_over_me,reduced_mass_definition,kappa_recorded_not_used,transmission_factor,reference_file,diagnostic_only,parameter_status,dataset,density_index,intensity_index,I_wcm2,ne_cm3,log10_I_grid_wcm2,log10_ne_grid_cm3,Wpi_grid_cm3_fs,Wav_grid_cm3_fs,Wtotal_grid_cm3_fs,log10_Wtotal_grid_cm3_fs
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,10,104811313415.46873,10000000000.0,11.020408163265307,10.0,21.566016022536743,0.0003785286703767906,21.566394551207118,1.3337775462432537
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,11,132571136559.0111,10000000000.0,11.122448979591837,10.0,88.28818947072996,0.0004787839634553823,88.28866825469342,1.9459049659754633
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,12,167683293681.101,10000000000.0,11.224489795918368,10.0,361.4143629190143,0.0006055923939231956,361.4149685114083,2.558006135516796
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,13,212095088792.01926,10000000000.0,11.326530612244898,10.0,1479.3478148829497,0.0007659866987416412,1479.3485808696487,3.170070519440472
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,14,268269579527.97272,10000000000.0,11.428571428571429,10.0,6054.62241134771,0.0009688622719451305,6054.623380209983,3.7820871336089454
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,15,339322177189.53296,10000000000.0,11.53061224489796,10.0,24776.65675702906,0.0012254704990840729,24776.65798249956,4.394042725864001
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,16,429193426012.8778,10000000000.0,11.63265306122449,10.0,101372.60161055277,0.0015500427538687525,101372.60316059552,5.0059205989436695
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,17,542867543932.3859,10000000000.0,11.73469387755102,10.0,414666.96150508925,0.001960579663579641,414666.9634656689,5.617699436482701
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,18,686648845004.2998,10000000000.0,11.83673469387755,10.0,1695711.0917292212,0.0024798494155391097,1695711.0942090708,6.229351861553573
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,19,868511373751.352,10000000000.0,11.938775510204081,10.0,6931775.83529688,0.0031366504702601996,6931775.83843353,6.840844509941266
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,20,1098541141987.5573,10000000000.0,12.040816326530612,10.0,28322314.074046243,0.00396740871076023,28322314.07801365,7.452128734549315
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,21,1389495494373.136,10000000000.0,12.142857142857142,10.0,115650106.3149555,0.005018197605202219,115650106.3199737,8.06314603636437
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,22,1757510624854.7966,10000000000.0,12.244897959183675,10.0,471864859.9905597,0.006347293420150806,471864859.99690694,8.673817636428192
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,23,2222996482526.191,10000000000.0,12.346938775510203,10.0,1923261743.6306503,0.008028407195389007,1923261743.6386788,9.284038392965709
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,24,2811768697974.237,10000000000.0,12.448979591836736,10.0,7828269843.858148,0.01015477272412642,7828269843.868301,9.893665787563778
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,25,3556480306223.121,10000000000.0,12.551020408163264,10.0,31805534871.173485,0.012844317256091115,31805534871.18633,10.502502703470215
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,26,4498432668969.453,10000000000.0,12.653061224489797,10.0,128904849990.3566,0.01624620168831141,128904849990.37285,11.110269257806708
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,27,5689866029018.305,10000000000.0,12.755102040816327,10.0,520660025934.2486,0.020549092959544,520660025934.26917,11.71655423566958
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,28,7196856730011.528,10000000000.0,12.857142857142858,10.0,2092791549063.1975,0.025991627431523657,2092791549063.2234,12.320725972915858
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,29,9102981779915.227,10000000000.0,12.959183673469388,10.0,8351337463585.887,0.032875645551321914,8351337463585.92,12.921756033153175
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,30,11513953993264.48,10000000000.0,13.061224489795919,10.0,32948484983651.68,0.041582931783075115,32948484983651.723,13.517835449935587
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,31,14563484775012.443,10000000000.0,13.16326530612245,10.0,127474672664833.67,0.052596388197960454,127474672664833.72,14.105423905440146
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,32,18420699693267.164,10000000000.0,13.26530612244898,10.0,474705129951646.7,0.0665268159999366,474705129951646.8,14.676423924993385
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,33,23299518105153.72,10000000000.0,13.36734693877551,10.0,1606046829452201.5,0.08414679027829215,1606046829452201.5,15.20575820437739
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,34,29470517025518.098,10000000000.0,13.46938775510204,10.0,3117070248159895.5,0.1064335066651263,3117070248159895.5,15.49374658990739
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,35,37275937203149.38,10000000000.0,13.571428571428571,10.0,1780435240336510.5,0.13462297615358795,1780435240336510.5,15.250526181730583
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,36,47148663634573.9,10000000000.0,13.673469387755102,10.0,8369071812032146.0,0.17027857369645175,8369071812032146.0,15.922677294401211
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,37,59636233165946.37,10000000000.0,13.775510204081632,10.0,3.875277866654816e+16,0.21537774225863598,3.875277866654816e+16,16.588302847907727
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,38,75431200633546.08,10000000000.0,13.877551020408163,10.0,1.76617493467413e+17,0.27242166089035097,1.76617493467413e+17,17.247033717022454
TiSapphire_NIR,"Ti:Sapphire, 0.8 $\mu$m",Ti:Sapphire (Ti3+:Al2O3),NIR,1,0.8,100.0,0.61,162.1,152.4,1/e^2 intensity radius,surface incident,,5730567400067.873,1.76,,8.8,1.0,electron-hole reduced effective mass,0.0,0.9241755933627389,../input_parameters/TiSapphire_Keldysh_Parameter.docx,True,"Diagnostic host-material Keldysh reference with temporary mred = 1.0 m0. Supply Ti concentration, inversion, orientation, polarization, and a band-specific electron-hole reduced effective mass for a material-specific simulation.",surface3d,0,39,95409547634999.64,10000000000.0,13.979591836734695,10.0,7.825826347485533e+17,0.3445739589615461,7.825826347485533e+17,17.89353020681977
